"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000025228" 0.262237979722585 4216 2
"ENSMUSG00000020680" 0.266343223238166 4282 2
"ENSMUSG00000110945" 0.276979535983081 4453 2
"ENSMUSG00000041415" 0.277352739939043 4459 2
"ENSMUSG00000033022" 0.278783355103564 4482 2
"ENSMUSG00000045210" 0.279218759718853 4489 2
"ENSMUSG00000040616" 0.280462772905393 4509 2
"ENSMUSG00000003477" 0.284816819058282 4579 2
"ENSMUSG00000036622" 0.287491447409343 4622 2
"ENSMUSG00000048497" 0.293649312682714 4721 2
"ENSMUSG00000023156" 0.297567954220315 4784 2
"ENSMUSG00000021978" 0.299185171362816 4810 2
"ENSMUSG00000004100" 0.303850220812341 4885 2
"ENSMUSG00000049124" 0.307955464327922 4951 2
"ENSMUSG00000079508" 0.322386017291783 5183 2
"ENSMUSG00000019761" 0.328979287180444 5289 2
"ENSMUSG00000001763" 0.333022330036698 5354 2
"ENSMUSG00000036918" 0.338247185420165 5438 2
"ENSMUSG00000074896" 0.339864402562667 5464 2
"ENSMUSG00000001288" 0.340797412452572 5479 2
"ENSMUSG00000018239" 0.341170616408534 5485 2
"ENSMUSG00000059824" 0.346271070473347 5567 2
"ENSMUSG00000039377" 0.351806929153449 5656 2
"ENSMUSG00000055978" 0.355849972009703 5721 2
"ENSMUSG00000021738" 0.356347577284319 5729 2
"ENSMUSG00000048175" 0.358586801020091 5765 2
"ENSMUSG00000029034" 0.362070037942402 5821 2
"ENSMUSG00000021972" 0.362629843876345 5830 2
"ENSMUSG00000026427" 0.363314051128942 5841 2
"ENSMUSG00000020519" 0.366672886732599 5895 2
"ENSMUSG00000029439" 0.36685948871058 5898 2
"ENSMUSG00000018169" 0.36872550849039 5928 2
"ENSMUSG00000045078" 0.373950363873857 6012 2
"ENSMUSG00000018415" 0.380481433103191 6117 2
"ENSMUSG00000042608" 0.380979038377807 6125 2
"ENSMUSG00000022724" 0.392237357715992 6306 2
"ENSMUSG00000039943" 0.393978976177147 6334 2
"ENSMUSG00000045411" 0.400385644087827 6437 2
"ENSMUSG00000069114" 0.401069851340424 6448 2
"ENSMUSG00000031441" 0.403309075076196 6484 2
"ENSMUSG00000024983" 0.40486409155937 6509 2
"ENSMUSG00000090083" 0.407663121229085 6554 2
"ENSMUSG00000069094" 0.408160726503701 6562 2
"ENSMUSG00000028890" 0.408844933756298 6573 2
"ENSMUSG00000027624" 0.411954966722647 6623 2
"ENSMUSG00000021298" 0.413198979909187 6643 2
"ENSMUSG00000029500" 0.414940598370343 6671 2
"ENSMUSG00000025413" 0.415998009578901 6688 2
"ENSMUSG00000046814" 0.418423835292654 6727 2
"ENSMUSG00000037395" 0.42140946694035 6775 2
"ENSMUSG00000024776" 0.422342476830254 6790 2
"ENSMUSG00000036002" 0.429371151334204 6903 2
"ENSMUSG00000003541" 0.431299371773341 6934 2
"ENSMUSG00000042207" 0.438203644958637 7045 2
"ENSMUSG00000079555" 0.444548112209989 7147 2
"ENSMUSG00000037712" 0.451638987373266 7261 2
"ENSMUSG00000074829" 0.455122224295577 7317 2
"ENSMUSG00000020525" 0.46333271132674 7449 2
"ENSMUSG00000058486" 0.463705915282702 7455 2
"ENSMUSG00000033991" 0.46395471792001 7459 2
"ENSMUSG00000038025" 0.474093425390309 7622 2
"ENSMUSG00000026974" 0.474528830005598 7629 2
"ENSMUSG00000097039" 0.484480935497916 7789 2
"ENSMUSG00000020752" 0.486782359893015 7826 2
"ENSMUSG00000056536" 0.490949804067923 7893 2
"ENSMUSG00000036686" 0.491820613298501 7907 2
"ENSMUSG00000022676" 0.492193817254463 7913 2
"ENSMUSG00000027439" 0.497107669341295 7992 2
"ENSMUSG00000027201" 0.499657896373702 8033 2
"ENSMUSG00000029591" 0.505753560987746 8131 2
"ENSMUSG00000033124" 0.521739130434783 8388 2
"ENSMUSG00000067787" 0.523045344280649 8409 2
"ENSMUSG00000029838" 0.524724762082478 8436 2
"ENSMUSG00000031171" 0.527150587796231 8475 2
"ENSMUSG00000026596" 0.532686446476333 8564 2
"ENSMUSG00000011008" 0.534117061640853 8587 2
"ENSMUSG00000032053" 0.535734278783355 8613 2
